trip_id,event_id,event_type,year,vessel_id,ssvid,shipname,vessel_flag_best,callsign,imo,vessel_class_best,geartype_best,vessel_class_initial,class_confidence,trip_start,start_port_iso3,start_port_label,trip_end,end_port_iso3,end_port_label,port_anchorage_id,total_voyage_days,total_voyage_h,total_ais_h,percent_ais_voyage,event_start,event_end,event_duration_d,lat_mean,lon_mean,lat_end,lon_end,distance_km,speed_knots,eez,major_fao,high_seas,rfmo,start_distance_from_shore_km,end_distance_from_shore_km,start_distance_from_port_km,end_distance_from_port_km,positions_12_hours_before,encountered_ssvid,encountered_vessel_id,encountered_shipname,encountered_callsign,encountered_imo,encountered_flag,encountered_vessel_class,encountered_geartype,port_event_type,port_event_timestamp,port_event_lat,port_event_lon,port_label,sublabel,port_event_anchorage_id,port_distance_from_shore_m,at_dock,port_confidence,possible_spoofing
9AdfLahJk9,eeb387b883ee4371e3dc1fb5d487b6b7,Loitering,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,06/01/2023 09:10,PHL,TORIL,22/01/2023 22:19,PHL,TORIL,32f90c71,16.5,398,94,23.6,15/01/2023 00:29,15/01/2023 11:00,0.4,10.32,128.42,NA,NA,23.9,1.2,PHL,71,,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",258,251,271.3,264.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
9AdfLahJk9,b7b95d76683697aa3c5c807fe6315426,Gap,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,06/01/2023 09:10,PHL,TORIL,22/01/2023 22:19,PHL,TORIL,32f90c71,16.5,398,94,23.6,15/01/2023 12:35,15/01/2023 22:32,0.4,NA,NA,10.36,127.34,112.7,6.1,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",243,142,256.4,156.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
9AdfLahJk9,61c4071f8409a31a706b174c29a943ed,Loitering,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,06/01/2023 09:10,PHL,TORIL,22/01/2023 22:19,PHL,TORIL,32f90c71,16.5,398,94,23.6,16/01/2023 00:52,16/01/2023 09:48,0.4,10.29,127.11,NA,NA,12,0.7,PHL,71,,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",119,114,133.7,127.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
9AdfLahJk9,a414634aa51612a7e658c64d6cede1d8,Gap,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,06/01/2023 09:10,PHL,TORIL,22/01/2023 22:19,PHL,TORIL,32f90c71,16.5,398,94,23.6,16/01/2023 00:52,16/01/2023 07:24,0.3,NA,NA,10.27,127.11,7.1,0.6,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",119,115,133.7,129.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
9AdfLahJk9,011cba617b08e458c8c5912c22d58712,Fishing,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,06/01/2023 09:10,PHL,TORIL,22/01/2023 22:19,PHL,TORIL,32f90c71,16.5,398,94,23.6,16/01/2023 07:24,16/01/2023 10:24,0.1,10.25,127.1,NA,NA,8.4,1.7,PHL,71,,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",112,117,126.2,131.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
9AdfLahJk9,7aa92dfa07044ff3b54438886f1f9719,Gap,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,06/01/2023 09:10,PHL,TORIL,22/01/2023 22:19,PHL,TORIL,32f90c71,16.5,398,94,23.6,16/01/2023 10:24,16/01/2023 22:46,0.5,NA,NA,10.07,127.6,56.1,2.4,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",117,160,131.2,173.5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
9AdfLahJk9,33f3b8cc1d1d2e547af949fa07e092b9,Fishing,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,06/01/2023 09:10,PHL,TORIL,22/01/2023 22:19,PHL,TORIL,32f90c71,16.5,398,94,23.6,16/01/2023 22:46,17/01/2023 08:03,0.4,9.98,127.63,NA,NA,75.6,5.2,PHL,71,,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",153,173,165.9,186.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
9AdfLahJk9,f8a38ad3883470a72482d55aba571337,Loitering,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,06/01/2023 09:10,PHL,TORIL,22/01/2023 22:19,PHL,TORIL,32f90c71,16.5,398,94,23.6,17/01/2023 10:15,17/01/2023 15:55,0.2,10.03,127.48,NA,NA,15.9,1.5,PHL,71,,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",144,149,157.9,161.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
9AdfLahJk9,362c0fd016a085a46081b7399b332581,Fishing,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,06/01/2023 09:10,PHL,TORIL,22/01/2023 22:19,PHL,TORIL,32f90c71,16.5,398,94,23.6,17/01/2023 15:38,17/01/2023 19:24,0.2,9.89,127.55,NA,NA,27.1,4.2,PHL,71,,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",148,158,160.1,170.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
9AdfLahJk9,1af51ec81efd0f1c114f32af823d2489,Gap,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,06/01/2023 09:10,PHL,TORIL,22/01/2023 22:19,PHL,TORIL,32f90c71,16.5,398,94,23.6,17/01/2023 19:24,18/01/2023 15:33,0.8,NA,NA,9.6,127.35,37,1,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",154,129,166.9,143.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
9AdfLahJk9,2f68761bcf4cb2bf2b1ba4365ff5f2da,Loitering,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,06/01/2023 09:10,PHL,TORIL,22/01/2023 22:19,PHL,TORIL,32f90c71,16.5,398,94,23.6,17/01/2023 19:24,18/01/2023 15:33,0.8,9.73,127.46,NA,NA,37,1,PHL,71,,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",154,129,166.9,143.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
9AdfLahJk9,36f423f05f4506492de6914ef1655cd7,Fishing,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,06/01/2023 09:10,PHL,TORIL,22/01/2023 22:19,PHL,TORIL,32f90c71,16.5,398,94,23.6,18/01/2023 15:33,19/01/2023 01:49,0.4,9.44,127.75,NA,NA,103.8,5.6,PHL,71,,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",118,214,152.7,229.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
9AdfLahJk9,7ad83a1c97bdd7a6023e704f889478bf,Gap,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,06/01/2023 09:10,PHL,TORIL,22/01/2023 22:19,PHL,TORIL,32f90c71,16.5,398,94,23.6,19/01/2023 01:49,19/01/2023 12:39,0.5,NA,NA,8.91,127.95,41.3,2.1,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",202,178,236.7,224.1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
9AdfLahJk9,7ea784009318ca2ec89afcd2feca23ac,Loitering,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,06/01/2023 09:10,PHL,TORIL,22/01/2023 22:19,PHL,TORIL,32f90c71,16.5,398,94,23.6,19/01/2023 12:41,20/01/2023 00:28,0.5,8.81,128.01,NA,NA,30.6,1.4,PHL,71,,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",178,184,224.1,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
9AdfLahJk9,0f9e560d3ef898af2c534741593307c6,Gap,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,06/01/2023 09:10,PHL,TORIL,22/01/2023 22:19,PHL,TORIL,32f90c71,16.5,398,94,23.6,19/01/2023 13:36,19/01/2023 22:46,0.4,NA,NA,8.74,128.1,22.4,1.3,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",178,190,225.7,245.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
9AdfLahJk9,1939469e67925ba7f8f5d5d802b3638d,Gap,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,06/01/2023 09:10,PHL,TORIL,22/01/2023 22:19,PHL,TORIL,32f90c71,16.5,398,94,23.6,20/01/2023 12:43,20/01/2023 22:24,0.4,NA,NA,6.99,127.38,91.5,5.1,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",129,92,215.6,177,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
9AdfLahJk9,73261e0ec4132b542ad1df0f235f53cc,Loitering,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,06/01/2023 09:10,PHL,TORIL,22/01/2023 22:19,PHL,TORIL,32f90c71,16.5,398,94,23.6,20/01/2023 22:25,21/01/2023 20:47,0.9,6.73,127.16,NA,NA,76,1.8,PHL,71,,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",92,75,177,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
9AdfLahJk9,2aae6a15475ba54a9804d72b79f97f3f,Gap,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,06/01/2023 09:10,PHL,TORIL,22/01/2023 22:19,PHL,TORIL,32f90c71,16.5,398,94,23.6,20/01/2023 22:25,21/01/2023 10:15,0.5,NA,NA,6.71,127.14,39.9,1.8,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",92,82,177,162.6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
9AdfLahJk9,5a49da8c8a19d630e2d8180102a9c49d,Gap,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,06/01/2023 09:10,PHL,TORIL,22/01/2023 22:19,PHL,TORIL,32f90c71,16.5,398,94,23.6,21/01/2023 12:06,21/01/2023 20:32,0.4,NA,NA,6.48,126.95,28.9,1.9,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",82,76,162.2,147.3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
9AdfLahJk9,6b9b4480ba17be96a98facb09dace92c,Fishing,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,06/01/2023 09:10,PHL,TORIL,22/01/2023 22:19,PHL,TORIL,32f90c71,16.5,398,94,23.6,21/01/2023 21:04,21/01/2023 22:59,0.1,6.41,126.85,NA,NA,18.7,5.4,PHL,71,,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",63,74,128.3,142.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
9AdfLahJk9,010f1a4f11c213d8973b02352073b239,Gap,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,06/01/2023 09:10,PHL,TORIL,22/01/2023 22:19,PHL,TORIL,32f90c71,16.5,398,94,23.6,21/01/2023 22:59,22/01/2023 13:17,0.6,NA,NA,6.6,125.84,106.8,4,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",63,25,128.3,33.7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
9AdfLahJk9,76d8be9f1b97075b74235322e7fc5d88,Fishing,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,06/01/2023 09:10,PHL,TORIL,22/01/2023 22:19,PHL,TORIL,32f90c71,16.5,398,94,23.6,22/01/2023 15:27,22/01/2023 18:27,0.1,6.83,125.64,NA,NA,26.7,4.6,PHL,71,,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",19,1,23.6,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
9AdfLahJk9,fa1eba15d0989062f7e47b37ac6e08e9,Port_Visit,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,06/01/2023 09:10,PHL,TORIL,22/01/2023 22:19,PHL,TORIL,32f90c71,16.5,398,94,23.6,22/01/2023 22:19,14/04/2023 01:18,81.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
JDgEyGfjes,bc4bf65ea93aa6b12d13bc134de6b855,Port_Visit,2023,a676e15cd-dd4d-8769-b3bd-c37d13769a74,352241000,TUNA PRINCESS,PAN,H3CN,9314612,carrier,carrier,,NA,24/01/2023 06:49,FSM,POHNPEI,31/01/2023 23:24,PHL,GENERAL SANTOS,32f7a1c5,7.7,186,185,99.5,31/01/2023 23:24,10/02/2023 10:53,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
RvVwgGGX3H,9ba2771a71c469eb9abf475b7b08674f,Port_Visit,2023,a676e15cd-dd4d-8769-b3bd-c37d13769a74,352241000,TUNA PRINCESS,PAN,H3CN,9314612,carrier,carrier,,NA,10/02/2023 10:53,PHL,GENERAL SANTOS,10/02/2023 21:50,PHL,TORIL,32f90c71,0.4,12,12,100,10/02/2023 21:50,12/02/2023 02:07,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
odJinZge03,b937b66f0f70acb5de90b661f56f7764,Port_Visit,2023,a676e15cd-dd4d-8769-b3bd-c37d13769a74,352241000,TUNA PRINCESS,PAN,H3CN,9314612,carrier,carrier,,NA,12/02/2023 02:07,PHL,TORIL,12/02/2023 12:21,PHL,TORIL,32f90c71,0.4,11,11,100,12/02/2023 12:21,23/02/2023 05:26,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
TXM8TMB5kW,e52205677a3feab33020e949948d6d22,Port_Visit,2023,dda32062a-a09a-6f2b-1ad4-078f2d7ba110,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,21/02/2023 09:29,TWN,KAOHSIUNG,21/02/2023 13:29,PHL,TORIL,32f90c71,0.2,NA,NA,NA,21/02/2023 13:29,21/11/2023 06:08,272.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
LrwNjZZXzU,d2bb67e82ffb79aab2316186d8fa2130,Port_Visit,2023,dda32062a-a09a-6f2b-1ad4-078f2d7ba110,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,21/11/2023 06:08,PHL,TORIL,01/04/2023 22:38,PHL,TORIL,32f90c71,-233.3,NA,NA,NA,01/04/2023 22:38,02/04/2023 05:50,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
IDFbYfkwkq,2bf04dcf5d683f47fb537453922bf9ba,Gap,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,04/05/2023 02:10,PHL,TORIL,11/05/2023 22:44,PHL,TORIL,32f90c71,7.8,189,29,15.3,04/05/2023 14:16,05/05/2023 20:56,1.3,NA,NA,6.77,128.82,272.1,4.8,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",27,252,90.9,337.5,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
IDFbYfkwkq,ad226a22587d5baeb3eb8ab4ac9b16da,Loitering,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,04/05/2023 02:10,PHL,TORIL,11/05/2023 22:44,PHL,TORIL,32f90c71,7.8,189,29,15.3,06/05/2023 00:18,06/05/2023 11:14,0.5,7.06,129.23,NA,NA,35.1,1.7,PHL,71,,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",285,301,370.5,386.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
IDFbYfkwkq,9b0a167266af83f33d2a69ea29a5093d,Gap,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,04/05/2023 02:10,PHL,TORIL,11/05/2023 22:44,PHL,TORIL,32f90c71,7.8,189,29,15.3,06/05/2023 00:18,06/05/2023 11:14,0.5,NA,NA,7.2,129.32,35.1,1.7,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",285,301,370.5,386.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
IDFbYfkwkq,8e28ec567494185cd8c77851cf0edc4a,Gap,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,04/05/2023 02:10,PHL,TORIL,11/05/2023 22:44,PHL,TORIL,32f90c71,7.8,189,29,15.3,06/05/2023 18:14,07/05/2023 00:45,0.3,NA,NA,7.63,129.08,16.5,1.4,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",285,275,370.9,360.6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
IDFbYfkwkq,55ac20499b63796f8dfc24ac14f81017,Loitering,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,04/05/2023 02:10,PHL,TORIL,11/05/2023 22:44,PHL,TORIL,32f90c71,7.8,189,29,15.3,06/05/2023 18:14,09/05/2023 00:05,2.2,7.49,129.19,NA,NA,82.6,0.8,PHL,71,,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",285,288,370.9,372.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
IDFbYfkwkq,02c69b2782d99151b1cb593aee1dc819,Gap,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,04/05/2023 02:10,PHL,TORIL,11/05/2023 22:44,PHL,TORIL,32f90c71,7.8,189,29,15.3,07/05/2023 00:53,07/05/2023 12:38,0.5,NA,NA,7.43,129.08,23.8,1.1,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",275,274,360.7,359.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
IDFbYfkwkq,e5d0dc2fb2d6c80c254016958c8686ac,Gap,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,04/05/2023 02:10,PHL,TORIL,11/05/2023 22:44,PHL,TORIL,32f90c71,7.8,189,29,15.3,07/05/2023 12:40,08/05/2023 00:24,0.5,NA,NA,7.42,129.22,15.8,0.7,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",274,290,359.5,375,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
IDFbYfkwkq,2b5d1e55261cc55c616754a12edabfa6,Gap,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,04/05/2023 02:10,PHL,TORIL,11/05/2023 22:44,PHL,TORIL,32f90c71,7.8,189,29,15.3,08/05/2023 05:32,08/05/2023 12:21,0.3,NA,NA,7.43,129.24,8,0.6,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",288,292,373,377.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
IDFbYfkwkq,7b2b7f778482a53fbecc7d46a6878b99,Gap,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,04/05/2023 02:10,PHL,TORIL,11/05/2023 22:44,PHL,TORIL,32f90c71,7.8,189,29,15.3,08/05/2023 12:23,09/05/2023 00:05,0.5,NA,NA,7.47,129.2,6.6,0.3,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",292,288,377.2,372.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
IDFbYfkwkq,9a97376a9bb5e9daf1711d65909c9793,Gap,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,04/05/2023 02:10,PHL,TORIL,11/05/2023 22:44,PHL,TORIL,32f90c71,7.8,189,29,15.3,09/05/2023 02:02,09/05/2023 15:09,0.5,NA,NA,7.22,128.79,59.5,2.5,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",295,242,380.6,327.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
IDFbYfkwkq,bfaa23bb089677b500f0f89b33795f17,Gap,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,04/05/2023 02:10,PHL,TORIL,11/05/2023 22:44,PHL,TORIL,32f90c71,7.8,189,29,15.3,09/05/2023 16:46,10/05/2023 05:25,0.5,NA,NA,7,128.85,9.2,0.4,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",244,251,330.3,336.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
IDFbYfkwkq,9f2e3f924808c0449c7bcd35f6635b55,Loitering,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,04/05/2023 02:10,PHL,TORIL,11/05/2023 22:44,PHL,TORIL,32f90c71,7.8,189,29,15.3,09/05/2023 16:46,10/05/2023 05:25,0.5,7.04,128.82,NA,NA,9.2,0.4,PHL,71,,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",244,251,330.3,336.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
IDFbYfkwkq,e860f8860fddca4eea319640e8b282e9,Gap,2023,27c4dbe6b-bc3b-7199-2aed-2b3d9590c499,416002494,CHAO YEUNG NO 5,TWN,BJ3600,NA,fishing,drifting_longlines,,NA,04/05/2023 02:10,PHL,TORIL,11/05/2023 22:44,PHL,TORIL,32f90c71,7.8,189,29,15.3,10/05/2023 05:25,10/05/2023 13:04,0.3,NA,NA,6.75,128.13,83.6,5.9,PHL,NA,NA,"ACAP, APFIC, IWC, SEAFDEC, WCPFC",251,179,336.7,263.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
